Tempo_ms,Angulo_Real_graus,Alvo_graus
202704,91.0,0.0
202716,91.0,0.0
202728,91.25,0.0
202740,91.0,0.0
202780,91.25,0.0
202792,91.0,0.0
202804,91.0,0.0
202816,91.25,0.0
202828,91.25,0.0
202840,91.25,0.0
202852,91.25,0.0
202864,91.25,0.0
202904,91.25,0.0
202916,91.25,0.0
202928,91.25,0.0
202940,91.25,0.0
202952,91.25,0.0
202964,91.0,0.0
202976,91.25,0.0
202988,91.25,0.0
203028,91.25,0.0
203040,91.0,0.0
203052,91.0,0.0
203064,91.0,0.0
203076,91.0,0.0
203088,90.75,0.0
203100,90.75,0.0
203112,91.0,0.0
203152,90.75,0.0
203164,90.75,0.0
203176,90.5,0.0
203188,90.5,0.0
203200,90.75,0.0
203212,90.5,0.0
203224,90.5,0.0
203236,90.5,0.0
203276,90.25,0.0
203288,90.5,0.0
203300,90.25,0.0
203312,90.25,0.0
203324,90.5,0.0
203336,90.25,0.0
203348,90.25,0.0
203360,90.25,0.0
203400,90.25,0.0
203412,90.25,0.0
203424,90.25,0.0
203436,90.25,0.0
203448,90.25,0.0
203460,90.25,0.0
203472,90.25,0.0
203484,90.25,0.0
203524,90.25,0.0
203536,90.25,0.0
203548,90.5,0.0
203560,90.25,0.0
203572,90.5,0.0
203584,90.5,0.0
203596,90.5,0.0
203608,90.5,0.0
203648,90.5,0.0
203660,90.5,0.0
203672,90.75,0.0
203684,90.5,0.0
203696,90.5,0.0
203708,90.75,0.0
203720,90.75,0.0
203732,90.5,0.0
203772,90.5,0.0
203784,90.5,0.0
203796,90.5,0.0
203808,90.5,0.0
203820,90.5,0.0
203832,90.5,0.0
203844,90.5,0.0
203856,90.25,0.0
203896,90.5,0.0
203908,90.25,0.0
203920,90.5,0.0
203932,90.5,0.0
203944,90.25,0.0
203956,90.5,0.0
203968,90.5,0.0
203980,90.25,0.0
204020,90.5,0.0
204032,90.25,0.0
204044,90.5,0.0
204056,90.5,0.0
204068,90.5,0.0
204080,90.5,0.0
204092,90.5,0.0
204104,90.5,0.0
204144,90.75,0.0
204156,90.5,0.0
204168,90.5,0.0
204180,90.75,0.0
204192,90.75,0.0
204204,90.5,0.0
204216,90.75,0.0
204228,90.75,0.0
204268,91.0,0.0
204280,90.75,0.0
204292,90.75,0.0
204304,90.75,0.0
204316,90.75,0.0
204328,90.75,0.0
204340,90.75,0.0
204352,91.0,0.0
204392,90.75,0.0
204404,90.75,0.0
204416,90.75,0.0
204428,90.75,0.0
204440,90.75,0.0
204452,90.75,0.0
204464,90.75,0.0
204476,91.0,0.0
204516,90.75,0.0
204528,90.75,0.0
204540,90.75,0.0
204552,90.75,0.0
204564,91.0,0.0
204576,90.75,0.0
204588,90.75,0.0
204600,91.0,0.0
204640,90.75,0.0
204652,91.0,0.0
204664,91.0,0.0
204676,90.75,0.0
204688,91.0,0.0
204700,91.0,0.0
204712,90.75,0.0
204724,91.0,0.0
204764,91.0,0.0
204776,91.0,0.0
